 Gage Information - ELVN5 - EL VADO DAM                             
                                                                                                
                                        
  Year 2018

  Month  Day  Time   Storage    Elevation
             (mst)   (LS ac-ft) (HP ft)
  -----  ---  ----   -------    ---------
  July    23   900    10072      6799.68
  July    23   830    10079      6799.69
  July    23   800    10085      6799.70
  July    23   730    10104      6799.73
  July    23   700    10110      6799.74
  July    23   630    10117      6799.75
  July    23   600    10123      6799.76
  July    23   530    10135      6799.78
  July    23   500    10142      6799.79
  July    23   430    10154      6799.81
  July    23   400    10167      6799.83
  July    23   330    10173      6799.84
  July    23   300    10179      6799.85
  July    23   230    10192      6799.87
  July    23   200    10198      6799.88
  July    23   130    10210      6799.90
  July    23   100    10216      6799.91
  July    23    30    10223      6799.92
  July    23     0    10235      6799.94
  July    22  2330    10242      6799.95
  July    22  2300    10248      6799.96
  July    22  2230    10260      6799.98
  July    22  2200    10267      6799.99
  July    22  2130    10279      6800.01
  July    22  2100    10286      6800.02
  July    22  2030    10299      6800.04
  July    22  2000    10305      6800.05
  July    22  1930    10318      6800.07
  July    22  1900    10324      6800.08
  July    22  1830    10337      6800.10
  July    22  1800    10350      6800.12
  July    22  1730    10350      6800.12
  July    22  1700    10362      6800.14
  July    22  1630    10368      6800.15
  July    22  1600    10381      6800.17
  July    22  1530    10387      6800.18
  July    22  1500    10394      6800.19
  July    22  1430    10406      6800.21
  July    22  1400    10413      6800.22
  July    22  1330    10419      6800.23
  July    22  1300    10432      6800.25
  July    22  1230    10438      6800.26
  July    22  1200    10444      6800.27
  July    22  1130    10457      6800.29
  July    22  1100    10463      6800.30
  July    22  1030    10476      6800.32
  July    22  1000    10482      6800.33
  July    22   930    10489      6800.34
  July    22   900    10495      6800.35
  July    22   830    10508      6800.37
  July    22   800    10521      6800.39
  July    22   730    10527      6800.40
  July    22   700    10534      6800.41
  July    22   630    10546      6800.43
  July    22   600    10553      6800.44
  July    22   530    10565      6800.46
  July    22   500    10572      6800.47
  July    22   430    10578      6800.48
  July    22   400    10591      6800.50
  July    22   330    10597      6800.51
  July    22   300    10610      6800.53
  July    22   230    10617      6800.54
  July    22   200    10623      6800.55
  July    22   130    10636      6800.57
  July    22   100    10642      6800.58
  July    22    30    10648      6800.59
  July    22     0    10661      6800.61
  July    21  2330    10674      6800.63
  July    21  2300    10681      6800.64
  July    21  2230    10687      6800.65
  July    21  2200    10700      6800.67
  July    21  2130    10706      6800.68
  July    21  2100    10712      6800.69
  July    21  2030    10725      6800.71
  July    21  2000    10732      6800.72
  July    21  1930    10738      6800.73
  July    21  1900    10751      6800.75
  July    21  1830    10757      6800.76
  July    21  1800    10764      6800.77
  July    21  1730    10764      6800.77
  July    21  1700    10770      6800.78
  July    21  1630    10790      6800.81
  July    21  1600    10803      6800.83
  July    21  1530    10809      6800.84
  July    21  1500    10816      6800.85
  July    21  1430    10822      6800.86
  July    21  1400    10829      6800.87
  July    21  1330    10842      6800.89
  July    21  1300    10855      6800.91
  July    21  1230    10861      6800.92
  July    21  1200    10867      6800.93
  July    21  1130    10880      6800.95
  July    21  1100    10886      6800.96
  July    21  1030    10893      6800.97
  July    21  1000    10906      6800.99
  July    21   930    10912      6801.00
  July    21   900    10918      6801.01
  July    21   830    10925      6801.02
  July    21   800    10938      6801.04
  July    21   730    10944      6801.05
  July    21   700    10951      6801.06
  July    21   630    10957      6801.07
  July    21   600    10970      6801.09
  July    21   530    10983      6801.11
  July    21   500    10990      6801.12
  July    21   430    10996      6801.13
  July    21   400    11009      6801.15
  July    21   330    11016      6801.16
  July    21   300    11022      6801.17
  July    21   230    11035      6801.19
  July    21   200    11042      6801.20
  July    21   130    11048      6801.21
  July    21   100    11061      6801.23
  July    21    30    11068      6801.24
  July    21     0    11081      6801.26
  July    20  2330    11088      6801.27
  July    20  2300    11094      6801.28
  July    20  2230    11107      6801.30
  July    20  2200    11114      6801.31
  July    20  2130    11120      6801.32
  July    20  2100    11127      6801.33
  July    20  2030    11133      6801.34
  July    20  2000    11153      6801.37
  July    20  1930    11159      6801.38
  July    20  1900    11166      6801.39
  July    20  1830    11172      6801.40
  July    20  1800    11185      6801.42
  July    20  1730    11192      6801.43
  July    20  1700    11205      6801.45
  July    20  1630    11212      6801.46
  July    20  1600    11225      6801.48
  July    20  1530    11225      6801.48
  July    20  1500    11232      6801.49
  July    20  1430    11238      6801.50
  July    20  1400    11257      6801.53
  July    20  1330    11264      6801.54
  July    20  1300    11270      6801.55
  July    20  1230    11283      6801.57
  July    20  1200    11296      6801.59
  July    20  1130    11303      6801.60
  July    20  1100    11309      6801.61
  July    20  1030    11316      6801.62
  July    20  1000    11329      6801.64
  July    20   930    11336      6801.65
  July    20   900    11343      6801.66
  July    20   830    11356      6801.68
  July    20   800    11362      6801.69
  July    20   730    11362      6801.69
  July    20   700    11369      6801.70
  July    20   630    11369      6801.70
  July    20   600    11375      6801.71
  July    20   530    11375      6801.71
  July    20   500    11375      6801.71
  July    20   430    11382      6801.72
  July    20   400    11382      6801.72
  July    20   330    11382      6801.72
  July    20   300    11389      6801.73
  July    20   230    11389      6801.73
  July    20   200    11389      6801.73
  July    20   130    11396      6801.74
  July    20   100    11389      6801.73
  July    20    30    11402      6801.75
  July    20     0    11402      6801.75
  July    19  2330    11402      6801.75
  July    19  2300    11402      6801.75
  July    19  2230    11415      6801.77
  July    19  2200    11415      6801.77
  July    19  2130    11415      6801.77
  July    19  2100    11422      6801.78
  July    19  2030    11422      6801.78
  July    19  2000    11429      6801.79
  July    19  1930    11435      6801.80
  July    19  1900    11429      6801.79
  July    19  1830    11435      6801.80
  July    19  1800    11435      6801.80
  July    19  1730    11442      6801.81
  July    19  1700    11442      6801.81
  July    19  1630    11448      6801.82
  July    19  1600    11448      6801.82
  July    19  1530    11448      6801.82
  July    19  1500    11455      6801.83
  July    19  1430    11455      6801.83
  July    19  1400    11455      6801.83
  July    19  1330    11461      6801.84
  July    19  1300    11461      6801.84
  July    19  1230    11468      6801.85
  July    19  1200    11468      6801.85
  July    19  1130    11475      6801.86
  July    19  1100    11475      6801.86
  July    19  1030    11475      6801.86
  July    19  1000    11481      6801.87
  July    19   930    11481      6801.87
  July    19   900    11481      6801.87
  July    19   830    11488      6801.88
  July    19   800    11488      6801.88
  July    19   730    11488      6801.88
  July    19   700    11495      6801.89
  July    19   630    11495      6801.89
  July    19   600    11495      6801.89
  July    19   530    11501      6801.90
  July    19   500    11501      6801.90
  July    19   430    11508      6801.91
  July    19   400    11508      6801.91
  July    19   330    11508      6801.91
  July    19   300    11508      6801.91
  July    19   230    11514      6801.92
  July    19   200    11514      6801.92
  July    19   130    11514      6801.92
  July    19   100    11514      6801.92
  July    19    30    11514      6801.92
  July    19     0    11521      6801.93
  July    18  2330    11521      6801.93
  July    18  2300    11527      6801.94
  July    18  2230    11534      6801.95
  July    18  2200    11534      6801.95
  July    18  2130    11541      6801.96
  July    18  2100    11541      6801.96
  July    18  2030    11547      6801.97
  July    18  2000    11541      6801.96
  July    18  1930    11547      6801.97
  July    18  1900    11547      6801.97
  July    18  1830    11561      6801.99
  July    18  1800    11561      6801.99
  July    18  1730    11561      6801.99
  July    18  1700    11561      6801.99
  July    18  1630    11561      6801.99
  July    18  1600    11561      6801.99
  July    18  1530    11567      6802.00
  July    18  1500    11567      6802.00
  July    18  1430    11567      6802.00
  July    18  1400    11573      6802.01
  July    18  1330    11573      6802.01
  July    18  1300    11573      6802.01
  July    18  1230    11573      6802.01
  July    18  1200    11580      6802.02
  July    18  1130    11580      6802.02
  July    18  1100    11580      6802.02
  July    18  1030    11580      6802.02
  July    18  1000    11580      6802.02
  July    18   930    11580      6802.02
  July    18   900    11573      6802.01
  July    18   830    11573      6802.01
  July    18   800    11573      6802.01
  July    18   730    11573      6802.01
  July    18   700    11567      6802.00
  July    18   630    11567      6802.00
  July    18   600    11561      6801.99
  July    18   530    11561      6801.99
  July    18   500    11554      6801.98
  July    18   430    11554      6801.98
  July    18   400    11554      6801.98
  July    18   330    11547      6801.97
  July    18   300    11547      6801.97
  July    18   230    11541      6801.96
  July    18   200    11534      6801.95
  July    18   130    11534      6801.95
  July    18   100    11527      6801.94
  July    18    30    11527      6801.94
  July    18     0    11521      6801.93
  July    17  2330    11521      6801.93
  July    17  2300    11508      6801.91
  July    17  2230    11495      6801.89
  July    17  2200    11488      6801.88
  July    17  2130    11468      6801.85
  July    17  2100    11442      6801.81
  July    17  2030    11408      6801.76
  July    17  2000    11362      6801.69
  July    17  1930    11329      6801.64
  July    17  1900    11303      6801.60
  July    17  1830    11270      6801.55
  July    17  1800    11264      6801.54
  July    17  1730    11232      6801.49
  July    17  1700    11212      6801.46
  July    17  1630    11212      6801.46
  July    17  1600    11192      6801.43
  July    17  1530    11159      6801.38
  July    17  1500    11159      6801.38
  July    17  1430    11159      6801.38
  July    17  1400    11153      6801.37
  July    17  1330    11153      6801.37
  July    17  1300    11153      6801.37
  July    17  1230    11153      6801.37
  July    17  1200    11146      6801.36
  July    17  1130    11146      6801.36
  July    17  1100    11140      6801.35
  July    17  1030    11140      6801.35
  July    17  1000    11140      6801.35
  July    17   930    11133      6801.34
  July    17   900    11120      6801.32
  July    17   830    11114      6801.31
  July    17   800    11107      6801.30
  July    17   730    11101      6801.29
  July    17   700    11088      6801.27
  July    17   630    11088      6801.27
  July    17   600    11081      6801.26
  July    17   530    11075      6801.25
  July    17   500    11068      6801.24
  July    17   430    11061      6801.23
  July    17   400    11061      6801.23
  July    17   330    11048      6801.21
  July    17   300    11042      6801.20
  July    17   230    11035      6801.19
  July    17   200    11029      6801.18
  July    17   130    11029      6801.18
  July    17   100    11022      6801.17
  July    17    30    11009      6801.15
  July    17     0    11003      6801.14
  July    16  2330    10996      6801.13
  July    16  2300    10983      6801.11
  July    16  2230    10977      6801.10
  July    16  2200    10970      6801.09
  July    16  2130    10964      6801.08
  July    16  2100    10964      6801.08
  July    16  2030    10957      6801.07
  July    16  2000    10951      6801.06
  July    16  1930    10944      6801.05
  July    16  1900    10938      6801.04
  July    16  1830    10931      6801.03
  July    16  1800    10931      6801.03
  July    16  1730    10918      6801.01
  July    16  1700    10912      6801.00
  July    16  1630    10906      6800.99
  July    16  1600    10899      6800.98
  July    16  1530    10893      6800.97
  July    16  1500    10886      6800.96
  July    16  1430    10874      6800.94
  July    16  1400    10867      6800.93
  July    16  1330    10855      6800.91
  July    16  1300    10855      6800.91
  July    16  1230    10848      6800.90
  July    16  1200    10842      6800.89
  July    16  1130    10835      6800.88
  July    16  1100    10829      6800.87
  July    16  1030    10829      6800.87
  July    16  1000    10816      6800.85
  July    16   930    10803      6800.83
  July    16   900    10796      6800.82
  July    16   830    10790      6800.81
  July    16   800    10783      6800.80
  July    16   730    10770      6800.78
  July    16   700    10764      6800.77
  July    16   630    10751      6800.75
  July    16   600    10745      6800.74
  July    16   530    10738      6800.73
  July    16   500    10725      6800.71
  July    16   430    10719      6800.70
  July    16   400    10706      6800.68
  July    16   330    10700      6800.67
  July    16   300    10693      6800.66
  July    16   230    10681      6800.64
  July    16   200    10674      6800.63
  July    16   130    10668      6800.62
  July    16   100    10655      6800.60
  July    16    30    10648      6800.59
  July    16     0    10636      6800.57
  July    15  2330    10629      6800.56
  July    15  2300    10623      6800.55
  July    15  2230    10610      6800.53
  July    15  2200    10604      6800.52
  July    15  2130    10591      6800.50
  July    15  2100    10585      6800.49
  July    15  2030    10572      6800.47
  July    15  2000    10572      6800.47
  July    15  1930    10559      6800.45
  July    15  1900    10553      6800.44
  July    15  1830    10540      6800.42
  July    15  1800    10527      6800.40
  July    15  1730    10521      6800.39
  July    15  1700    10514      6800.38
  July    15  1630    10508      6800.37
  July    15  1600    10495      6800.35
  July    15  1530    10482      6800.33
  July    15  1500    10482      6800.33
  July    15  1430    10476      6800.32
  July    15  1400    10463      6800.30
  July    15  1330    10470      6800.31
  July    15  1300    10450      6800.28
  July    15  1230    10432      6800.25
  July    15  1200    10419      6800.23
  July    15  1130    10413      6800.22
  July    15  1100    10406      6800.21
  July    15  1030    10394      6800.19
  July    15  1000    10387      6800.18
  July    15   930    10375      6800.16
  July    15   900    10368      6800.15
  July    15   830    10356      6800.13
  July    15   800    10350      6800.12
  July    15   730    10343      6800.11
  July    15   700    10330      6800.09
  July    15   630    10324      6800.08
  July    15   600    10311      6800.06
  July    15   530    10305      6800.05
  July    15   500    10292      6800.03
  July    15   430    10286      6800.02
  July    15   400    10279      6800.01
  July    15   330    10267      6799.99
  July    15   300    10260      6799.98
  July    15   230    10254      6799.97
  July    15   200    10242      6799.95
  July    15   130    10235      6799.94
  July    15   100    10223      6799.92
  July    15    30    10216      6799.91
  July    15     0    10204      6799.89
  July    14  2330    10198      6799.88
  July    14  2300    10192      6799.87
  July    14  2230    10179      6799.85
  July    14  2200    10173      6799.84
  July    14  2130    10167      6799.83
  July    14  2100    10148      6799.80
  July    14  2030    10142      6799.79
  July    14  2000    10135      6799.78
  July    14  1930    10123      6799.76
  July    14  1900    10110      6799.74
  July    14  1830    10091      6799.71
  July    14  1800    10091      6799.71
  July    14  1730    10079      6799.69
  July    14  1700    10066      6799.67
  July    14  1630    10060      6799.66
  July    14  1600    10053      6799.65
  July    14  1530    10040      6799.63
  July    14  1500    10034      6799.62
  July    14  1430    10028      6799.61
  July    14  1400    10015      6799.59
  July    14  1330    10009      6799.58
  July    14  1300     9997      6799.56
  July    14  1230     9990      6799.55
  July    14  1200     9978      6799.53
  July    14  1130     9966      6799.51
  July    14  1100     9966      6799.51
  July    14  1030     9953      6799.49
  July    14  1000     9941      6799.47
  July    14   930     9935      6799.46
  July    14   900     9922      6799.44
  July    14   830     9916      6799.43
  July    14   800     9904      6799.41
  July    14   730     9891      6799.39
  July    14   700     9885      6799.38
  July    14   630     9879      6799.37
  July    14   600     9866      6799.35
  July    14   530     9860      6799.34
  July    14   500     9847      6799.32
  July    14   430     9841      6799.31
  July    14   400     9828      6799.29
  July    14   330     9816      6799.27
  July    14   300     9810      6799.26
  July    14   230     9797      6799.24
  July    14   200     9791      6799.23
  July    14   130     9785      6799.22
  July    14   100     9773      6799.20
  July    14    30     9766      6799.19
  July    14     0     9754      6799.17
  July    13  2330     9748      6799.16
  July    13  2300     9736      6799.14
  July    13  2230     9730      6799.13
  July    13  2200     9717      6799.11
  July    13  2130     9712      6799.10
  July    13  2100     9699      6799.08
  July    13  2030     9687      6799.06
  July    13  2000     9680      6799.05
  July    13  1930     9668      6799.03
  July    13  1900     9662      6799.02
  July    13  1830     9650      6799.00
  July    13  1800     9643      6798.99
  July    13  1730     9631      6798.97
  July    13  1700     9625      6798.96
  July    13  1630     9606      6798.93
  July    13  1600     9606      6798.93
  July    13  1530     9594      6798.91
  July    13  1500     9582      6798.89
  July    13  1430     9582      6798.89
  July    13  1400     9569      6798.87
  July    13  1330     9557      6798.85
  July    13  1300     9551      6798.84
  July    13  1230     9539      6798.82
  July    13  1200     9527      6798.80
  July    13  1130     9527      6798.80
  July    13  1100     9533      6798.81
  July    13  1030     9539      6798.82
  July    13  1000     9539      6798.82
  July    13   930     9545      6798.83
  July    13   900     9545      6798.83
  July    13   830     9551      6798.84
  July    13   800     9557      6798.85
  July    13   730     9563      6798.86
  July    13   700     9563      6798.86
  July    13   630     9569      6798.87
  July    13   600     9569      6798.87
  July    13   530     9575      6798.88
  July    13   500     9575      6798.88
  July    13   430     9588      6798.90
  July    13   400     9588      6798.90
  July    13   330     9594      6798.91
  July    13   300     9594      6798.91
  July    13   230     9600      6798.92
  July    13   200     9606      6798.93
  July    13   130     9612      6798.94
  July    13   100     9612      6798.94
  July    13    30     9619      6798.95
  July    13     0     9619      6798.95
  July    12  2330     9631      6798.97
  July    12  2300     9631      6798.97
  July    12  2230     9637      6798.98
  July    12  2200     9637      6798.98
  July    12  2130     9643      6798.99
  July    12  2100     9650      6799.00
  July    12  2030     9650      6799.00
  July    12  2000     9656      6799.01
  July    12  1930     9656      6799.01
  July    12  1900     9662      6799.02
  July    12  1830     9674      6799.04
  July    12  1800     9668      6799.03
  July    12  1730     9693      6799.07
  July    12  1700     9668      6799.03
  July    12  1630     9693      6799.07
  July    12  1600     9687      6799.06
  July    12  1530     9668      6799.03
  July    12  1500     9712      6799.10
  July    12  1430     9680      6799.05
  July    12  1400     9712      6799.10
  July    12  1330     9687      6799.06
  July    12  1300     9693      6799.07
  July    12  1230     9693      6799.07
  July    12  1200     9699      6799.08
  July    12  1130     9705      6799.09
  July    12  1100     9712      6799.10
  July    12  1030     9717      6799.11
  July    12  1000     9717      6799.11
  July    12   930     9724      6799.12
  July    12   900     9730      6799.13
  July    12   830     9730      6799.13
  July    12   800     9736      6799.14
  July    12   730     9742      6799.15
  July    12   700     9742      6799.15
  July    12   630     9748      6799.16
  July    12   600     9748      6799.16
  July    12   530     9754      6799.17
  July    12   500     9760      6799.18
  July    12   430     9760      6799.18
  July    12   400     9766      6799.19
  July    12   330     9773      6799.20
  July    12   300     9773      6799.20
  July    12   230     9779      6799.21
  July    12   200     9785      6799.22
  July    12   130     9791      6799.23
  July    12   100     9791      6799.23
  July    12    30     9797      6799.24
  July    12     0     9804      6799.25
  July    11  2330     9810      6799.26
  July    11  2300     9810      6799.26
  July    11  2230     9816      6799.27
  July    11  2200     9822      6799.28
  July    11  2130     9822      6799.28
  July    11  2100     9822      6799.28
  July    11  2030     9835      6799.30
  July    11  2000     9835      6799.30
  July    11  1930     9835      6799.30
  July    11  1900     9854      6799.33
  July    11  1830     9828      6799.29
  July    11  1800     9847      6799.32
  July    11  1730     9835      6799.30
  July    11  1700     9835      6799.30
  July    11  1630     9872      6799.36
  July    11  1600     9828      6799.29
  July    11  1530     9866      6799.35
  July    11  1500     9860      6799.34
  July    11  1430     9866      6799.35
  July    11  1400     9866      6799.35
  July    11  1330     9872      6799.36
  July    11  1300     9879      6799.37
  July    11  1230     9885      6799.38
  July    11  1200     9891      6799.39
  July    11  1130     9898      6799.40
  July    11  1100     9904      6799.41
  July    11  1030     9904      6799.41
  July    11  1000     9910      6799.42
  July    11   930     9916      6799.43
  July    11   900     9922      6799.44
  July    11   830     9935      6799.46
  July    11   800     9947      6799.48
  July    11   730     9960      6799.50
  July    11   700     9972      6799.52
  July    11   630     9984      6799.54
  July    11   600     9990      6799.55
  July    11   530    10003      6799.57
  July    11   500    10015      6799.59
  July    11   430    10028      6799.61
  July    11   400    10040      6799.63
  July    11   330    10053      6799.65
  July    11   300    10060      6799.66
  July    11   230    10072      6799.68
  July    11   200    10079      6799.69
  July    11   130    10098      6799.72
  July    11   100    10110      6799.74
  July    11    30    10123      6799.76
  July    11     0    10129      6799.77
  July    10  2330    10142      6799.79
  July    10  2300    10154      6799.81
  July    10  2230    10160      6799.82
  July    10  2200    10173      6799.84
  July    10  2130    10185      6799.86
  July    10  2100    10204      6799.89
  July    10  2030    10204      6799.89
  July    10  2000    10223      6799.92
  July    10  1930    10223      6799.92
  July    10  1900    10242      6799.95
  July    10  1830    10254      6799.97
  July    10  1800    10260      6799.98
  July    10  1730    10279      6800.01
  July    10  1700    10286      6800.02
  July    10  1630    10299      6800.04
  July    10  1600    10311      6800.06
  July    10  1530    10318      6800.07
  July    10  1500    10337      6800.10
  July    10  1430    10343      6800.11
  July    10  1400    10356      6800.13
  July    10  1330    10368      6800.15
  July    10  1300    10375      6800.16
  July    10  1230    10387      6800.18
  July    10  1200    10400      6800.20
  July    10  1130    10413      6800.22
  July    10  1100    10419      6800.23
  July    10  1030    10432      6800.25
  July    10  1000    10444      6800.27
  July    10   930    10457      6800.29
  July    10   900    10470      6800.31
  July    10   830    10476      6800.32
  July    10   800    10489      6800.34
  July    10   730    10501      6800.36
  July    10   700    10514      6800.38
  July    10   630    10527      6800.40
  July    10   600    10540      6800.42
  July    10   530    10546      6800.43
  July    10   500    10559      6800.45
  July    10   430    10572      6800.47
  July    10   400    10585      6800.49
  July    10   330    10591      6800.50
  July    10   300    10610      6800.53
  July    10   230    10617      6800.54
  July    10   200    10629      6800.56
  July    10   130    10636      6800.57
  July    10   100    10648      6800.59
  July    10    30    10661      6800.61
  July    10     0    10674      6800.63
  July     9  2330    10687      6800.65
  July     9  2300    10693      6800.66
  July     9  2230    10706      6800.68
  July     9  2200    10725      6800.71
  July     9  2130    10725      6800.71
  July     9  2100    10738      6800.73
  July     9  2030    10757      6800.76
  July     9  2000    10764      6800.77
  July     9  1930    10783      6800.80
  July     9  1900    10783      6800.80
  July     9  1830    10803      6800.83
  July     9  1800    10816      6800.85
  July     9  1730    10822      6800.86
  July     9  1700    10835      6800.88
  July     9  1630    10835      6800.88
  July     9  1600    10848      6800.90
  July     9  1530    10855      6800.91
  July     9  1500    10880      6800.95
  July     9  1430    10893      6800.97
  July     9  1400    10906      6800.99
  July     9  1330    10912      6801.00
  July     9  1300    10931      6801.03
  July     9  1230    10938      6801.04
  July     9  1200    10951      6801.06
  July     9  1130    10964      6801.08
  July     9  1100    10970      6801.09
  July     9  1030    10983      6801.11
  July     9  1000    10990      6801.12
  July     9   930    11009      6801.15
  July     9   900    11016      6801.16
  July     9   830    11029      6801.18
  July     9   800    11042      6801.20
  July     9   730    11048      6801.21
  July     9   700    11061      6801.23
  July     9   630    11075      6801.25
  July     9   600    11088      6801.27
  July     9   530    11101      6801.29
  July     9   500    11107      6801.30
  July     9   430    11120      6801.32
  July     9   400    11133      6801.34
  July     9   330    11140      6801.35
  July     9   300    11153      6801.37
  July     9   230    11166      6801.39
  July     9   200    11179      6801.41
  July     9   130    11192      6801.43
  July     9   100    11198      6801.44
  July     9    30    11218      6801.47
  July     9     0    11225      6801.48
  July     8  2330    11244      6801.51
  July     8  2300    11257      6801.53
  July     8  2230    11264      6801.54
  July     8  2200    11277      6801.56
  July     8  2130    11283      6801.57
  July     8  2100    11296      6801.59
  July     8  2030    11316      6801.62
  July     8  2000    11323      6801.63
  July     8  1930    11336      6801.65
  July     8  1900    11343      6801.66
  July     8  1830    11349      6801.67
  July     8  1800    11369      6801.70
  July     8  1730    11375      6801.71
  July     8  1700    11389      6801.73
  July     8  1630    11402      6801.75
  July     8  1600    11408      6801.76
  July     8  1530    11422      6801.78
  July     8  1500    11435      6801.80
  July     8  1430    11442      6801.81
  July     8  1400    11461      6801.84
  July     8  1330    11475      6801.86
  July     8  1300    11488      6801.88
  July     8  1230    11501      6801.90
  July     8  1200    11508      6801.91
  July     8  1130    11521      6801.93
  July     8  1100    11534      6801.95
  July     8  1030    11541      6801.96
  July     8  1000    11554      6801.98
  July     8   930    11567      6802.00
  July     8   900    11580      6802.02
  July     8   830    11587      6802.03
  July     8   800    11600      6802.05
  July     8   730    11613      6802.07
  July     8   700    11620      6802.08
  July     8   630    11640      6802.11
  July     8   600    11646      6802.12
  July     8   530    11660      6802.14
  July     8   500    11666      6802.15
  July     8   430    11680      6802.17
  July     8   400    11693      6802.19
  July     8   330    11707      6802.21
  July     8   300    11713      6802.22
  July     8   230    11727      6802.24
  July     8   200    11740      6802.26
  July     8   130    11747      6802.27
  July     8   100    11767      6802.30
  July     8    30    11774      6802.31
  July     8     0    11787      6802.33
  July     7  2330    11800      6802.35
  July     7  2300    11807      6802.36
  July     7  2230    11827      6802.39
  July     7  2200    11827      6802.39
  July     7  2130    11840      6802.41
  July     7  2100    11860      6802.44
  July     7  2030    11860      6802.44
  July     7  2000    11880      6802.47
  July     7  1930    11887      6802.48
  July     7  1900    11887      6802.48
  July     7  1830    11900      6802.50
  July     7  1800    11907      6802.51
  July     7  1730    11934      6802.55
  July     7  1700    11941      6802.56
  July     7  1630    11954      6802.58
  July     7  1600    11968      6802.60
  July     7  1530    11975      6802.61
  July     7  1500    11988      6802.63
  July     7  1430    12001      6802.65
  July     7  1400    12015      6802.67
  July     7  1330    12028      6802.69
  July     7  1300    12035      6802.70
  July     7  1230    12049      6802.72
  July     7  1200    12062      6802.74
  July     7  1130    12069      6802.75
  July     7  1100    12083      6802.77
  July     7  1030    12096      6802.79
  July     7  1000    12103      6802.80
  July     7   930    12116      6802.82
  July     7   900    12130      6802.84
  July     7   830    12137      6802.85
  July     7   800    12157      6802.88
  July     7   730    12157      6802.88
  July     7   700    12170      6802.90
  July     7   630    12191      6802.93
  July     7   600    12191      6802.93
  July     7   530    12211      6802.96
  July     7   500    12218      6802.97
  July     7   430    12224      6802.98
  July     7   400    12245      6803.01
  July     7   330    12245      6803.01
  July     7   300    12265      6803.04
  July     7   230    12285      6803.07
  July     7   200    12279      6803.06
  July     7   130    12306      6803.10
  July     7   100    12299      6803.09
  July     7    30    12313      6803.11
  July     7     0    12354      6803.17
  July     6  2330    12320      6803.12
  July     6  2300    12368      6803.19
  July     6  2230    12375      6803.20
  July     6  2200    12340      6803.15
  July     6  2130    12402      6803.24
  July     6  2100    12382      6803.21
  July     6  2030    12368      6803.19
  July     6  2000    12382      6803.21
  July     6  1930    12402      6803.24
  July     6  1900    12416      6803.26
  July     6  1830    12423      6803.27
  July     6  1800    12436      6803.29
  July     6  1730    12443      6803.30
  July     6  1700    12457      6803.32
  July     6  1630    12471      6803.34
  July     6  1600    12478      6803.35
  July     6  1530    12491      6803.37
  July     6  1500    12505      6803.39
  July     6  1430    12512      6803.40
  July     6  1400    12526      6803.42
  July     6  1330    12547      6803.45
  July     6  1300    12553      6803.46
  July     6  1230    12560      6803.47
  July     6  1200    12574      6803.49
  July     6  1130    12595      6803.52
  July     6  1100    12601      6803.53
  July     6  1030    12615      6803.55
  July     6  1000    12622      6803.56
  July     6   930    12635      6803.58
  July     6   900    12649      6803.60
  July     6   830    12670      6803.63
  July     6   800    12691      6803.66
  July     6   730    12712      6803.69
  July     6   700    12733      6803.72
  July     6   630    12754      6803.75
  July     6   600    12774      6803.78
  July     6   530    12802      6803.82
  July     6   500    12816      6803.84
  July     6   430    12843      6803.88
  July     6   400    12864      6803.91
  July     6   330    12878      6803.93
  July     6   300    12906      6803.97
  July     6   230    12927      6804.00
  July     6   200    12948      6804.03
  July     6   130    12969      6804.06
  July     6   100    12983      6804.08
  July     6    30    13004      6804.11
  July     6     0    13025      6804.14
  July     5  2330    13046      6804.17
  July     5  2300    13067      6804.20
  July     5  2230    13095      6804.24
  July     5  2200    13102      6804.25
  July     5  2130    13130      6804.29
  July     5  2100    13151      6804.32
  July     5  2030    13165      6804.34
  July     5  2000    13193      6804.38
  July     5  1930    13214      6804.41
  July     5  1900    13221      6804.42
  July     5  1830    13257      6804.47
  July     5  1800    13271      6804.49
  July     5  1730    13299      6804.53
  July     5  1700    13321      6804.56
  July     5  1630    13342      6804.59
  July     5  1600    13363      6804.62
  July     5  1530    13392      6804.66
  July     5  1500    13399      6804.67
  July     5  1430    13420      6804.70
  July     5  1400    13434      6804.72
  July     5  1330    13462      6804.76
  July     5  1300    13484      6804.79
  July     5  1230    13505      6804.82
  July     5  1200    13519      6804.84
  July     5  1130    13548      6804.88
  July     5  1100    13569      6804.91
  July     5  1030    13590      6804.94
  July     5  1000    13612      6804.97
  July     5   930    13633      6805.00
  July     5   900    13647      6805.02
  July     5   830    13669      6805.05
  July     5   800    13683      6805.07
  July     5   730    13705      6805.10
  July     5   700    13719      6805.12
  July     5   630    13741      6805.15
  July     5   600    13763      6805.18
  July     5   530    13777      6805.20
  July     5   500    13798      6805.23
  July     5   430    13819      6805.26
  July     5   400    13841      6805.29
  July     5   330    13855      6805.31
  July     5   300    13870      6805.33
  July     5   230    13892      6805.36
  July     5   200    13914      6805.39
  July     5   130    13921      6805.40
  July     5   100    13950      6805.44
  July     5    30    13972      6805.47
  July     5     0    13979      6805.48
  July     4  2330    14000      6805.51
  July     4  2300    14022      6805.54
  July     4  2230    14043      6805.57
  July     4  2200    14058      6805.59
  July     4  2130    14080      6805.62
  July     4  2100    14101      6805.65
  July     4  2030    14116      6805.67
  July     4  2000    14131      6805.69
  July     4  1930    14153      6805.72
